title_full,title,title_slug,url,category
People Magazine (people.com),People Magazine,people-magazine,https://mediabiasfactcheck.com/people-magazine/,left
People’s Policy Project (peoplespolicyproject.org),People’s Policy Project,peoples-policy-project-bias,https://mediabiasfactcheck.com/peoples-policy-project-bias/,left
People’s World (peoplesworld.org),People’s World,peoples-world-bias,https://mediabiasfactcheck.com/peoples-world-bias/,left
PINAC (photographyisnotacrime.com),PINAC,pinac,https://mediabiasfactcheck.com/pinac/,left
Pink News (www.pinknews.co.uk),Pink News,pink-news,https://mediabiasfactcheck.com/pink-news/,left
Political Dig (politicaldig.com),Political Dig,political-dig,https://mediabiasfactcheck.com/political-dig/,left
Political Tribune (politicaltribune.org) (Formerly DC Tribune),Political Tribune,dc-tribune,https://mediabiasfactcheck.com/dc-tribune/,left
PoliticusUsa (www.politicususa.com),PoliticusUsa,politicususa,https://mediabiasfactcheck.com/politicususa/,left
Politizoom (politizoom.com),Politizoom,politizoom,https://mediabiasfactcheck.com/politizoom/,left
Popular Information (popular.info),Popular Information,popular-information,https://mediabiasfactcheck.com/popular-information/,left
Popular Resistance (popularresistance.org),Popular Resistance,popular-resistance,https://mediabiasfactcheck.com/popular-resistance/,left
Post Carbon Institute (postcarbon.org),Post Carbon Institute,post-carbon-institute-bias,https://mediabiasfactcheck.com/post-carbon-institute-bias/,left
Press Progress (www.pressprogress.ca),Press Progress,press-progress,https://mediabiasfactcheck.com/press-progress/,left
Progressive Change Campaign Committee (boldprogressives.org),Progressive Change Campaign Committee,progressive-change-campaign-committee,https://mediabiasfactcheck.com/progressive-change-campaign-committee/,left
Project Censored (projectcensored.org),Project Censored,project-censored,https://mediabiasfactcheck.com/project-censored/,left
Psyche (psyche.co),Psyche,psyche-bias,https://mediabiasfactcheck.com/psyche-bias/,left
Queerty (www.queerty.com),Queerty,queerty,https://mediabiasfactcheck.com/queerty/,left
Rabble.ca (rabble.ca),Rabble.ca,rabble-ca,https://mediabiasfactcheck.com/rabble-ca/,left
Rantt Media (rantt.com),Rantt Media,rantt-media,https://mediabiasfactcheck.com/rantt-media/,left
Raw Story (www.rawstory.com),Raw Story,raw-story,https://mediabiasfactcheck.com/raw-story/,left
Reader Supported News (RSN) (readersupportednews.org),Reader Supported News,reader-supported-news-rsn,https://mediabiasfactcheck.com/reader-supported-news-rsn/,left
Reading the Pictures (www.readingthepictures.org),Reading the Pictures,reading-the-pictures,https://mediabiasfactcheck.com/reading-the-pictures/,left
Real News Network (therealnews.com),Real News Network,real-news-network,https://mediabiasfactcheck.com/real-news-network/,left
Red Pepper (www.redpepper.org.uk),Red Pepper,red-pepper,https://mediabiasfactcheck.com/red-pepper/,left
Refinery29 (refinery29.com),Refinery29,refinery29,https://mediabiasfactcheck.com/refinery29/,left
Republic Report (www.republicreport.org),Republic Report,republic-report,https://mediabiasfactcheck.com/republic-report/,left
Resilience (Post Carbon Institute) (www.resilience.org),Resilience,resilience-post-carbon-institute,https://mediabiasfactcheck.com/resilience-post-carbon-institute/,left
Resolute Square (resolutesquare.com),Resolute Square,resolute-square-bias,https://mediabiasfactcheck.com/resolute-square-bias/,left
Revcom.us (revcom.us),Revcom.us,revcom-us,https://mediabiasfactcheck.com/revcom-us/,left
ReWire.news (rewire.news),ReWire.news,rewire,https://mediabiasfactcheck.com/rewire/,left
Right Wing Watch (www.rightwingwatch.org),Right Wing Watch,right-wing-watch,https://mediabiasfactcheck.com/right-wing-watch/,left
Ring of Fire (trofire.com),Ring of Fire,ring-of-fire,https://mediabiasfactcheck.com/ring-of-fire/,left
Rolling Stone (www.rollingstone.com),Rolling Stone,rolling-stone,https://mediabiasfactcheck.com/rolling-stone/,left
Salon (www.salon.com),Salon,salon,https://mediabiasfactcheck.com/salon/,left
San Antonio Current (sacurrent.com),San Antonio Current,san-antonio-current-bias,https://mediabiasfactcheck.com/san-antonio-current-bias/,left
San Francisco Bay View (sfbayview.com),San Francisco Bay View,san-francisco-bay-view,https://mediabiasfactcheck.com/san-francisco-bay-view/,left
Scary Mommy (www.scarymommy.com),Scary Mommy,scary-mommy,https://mediabiasfactcheck.com/scary-mommy/,left
"Second Nexus (secondnexus.com)
",Second Nexus,second-nexus,https://mediabiasfactcheck.com/second-nexus/,left
Seventeen,Seventeen,seventeen,https://mediabiasfactcheck.com/seventeen/,left
Shadow Proof (shadowproof.com),Shadow Proof,shadow-proof,https://mediabiasfactcheck.com/shadow-proof/,left
ShareBlue (shareblue.com),ShareBlue,shareblue,https://mediabiasfactcheck.com/shareblue/,left
Shondaland (shondaland.com),Shondaland,shondaland,https://mediabiasfactcheck.com/shondaland/,left
Slate (www.slate.com),Slate,slate,https://mediabiasfactcheck.com/slate/,left
Sludge (readsludge.com),Sludge,sludge,https://mediabiasfactcheck.com/sludge/,left
Smirking Chimp,Smirking Chimp,smirking-chimp,https://mediabiasfactcheck.com/smirking-chimp/,left
Socialist Standard (www.worldsocialism.org),Socialist Standard,socialist-standard,https://mediabiasfactcheck.com/socialist-standard/,left
SocialistWorker.org (socialistworker.org),SocialistWorker.org,socialistworker-org,https://mediabiasfactcheck.com/socialistworker-org/,left
Source New Mexico (sourcenm.com),Source New Mexico,source-new-mexico-bias,https://mediabiasfactcheck.com/source-new-mexico-bias/,left
Source Politics (sourcepolitics.com/),Source Politics,source-politics,https://mediabiasfactcheck.com/source-politics/,left
SourceWatch (www.sourcewatch.org),SourceWatch,sourcewatch,https://mediabiasfactcheck.com/sourcewatch/,left
South Dakota Searchlight (southdakotasearchlight.com),South Dakota Searchlight,south-dakota-searchlight-bias,https://mediabiasfactcheck.com/south-dakota-searchlight-bias/,left
Southern Poverty Law Center (www.splcenter.org),Southern Poverty Law Center,southern-poverty-law-center,https://mediabiasfactcheck.com/southern-poverty-law-center/,left
Splinter (splinternews.com),Splinter,splinter,https://mediabiasfactcheck.com/splinter/,left
St. Louis Riverfront Times (riverfronttimes.com),St. Louis Riverfront Times,st-louis-riverfront-times-bias,https://mediabiasfactcheck.com/st-louis-riverfront-times-bias/,left
St. Pete for Peace (www.stpete4peace.org),St. Pete for Peace,st-pete-for-peace,https://mediabiasfactcheck.com/st-pete-for-peace/,left
Talking Points Memo (talkingpointsmemo.com),Talking Points Memo,talking-points-memo,https://mediabiasfactcheck.com/talking-points-memo/,left
Teen Vogue (teenvogue.com),Teen Vogue,teen-vogue,https://mediabiasfactcheck.com/teen-vogue/,left
Tennessee Holler (tnholler.com),Tennessee Holler,tennessee-holler,https://mediabiasfactcheck.com/tennessee-holler/,left
Tennessee Lookout (tennesseelookout.com),Tennessee Lookout,tennessee-lookout-bias,https://mediabiasfactcheck.com/tennessee-lookout-bias/,left
The 19th News (19thnews.org),The 19th News,the-19th-news,https://mediabiasfactcheck.com/the-19th-news/,left
The Advocate (www.advocate.com),The Advocate,advocate,https://mediabiasfactcheck.com/advocate/,left
The American Independent Institute (americanindependent.com),The American Independent Institute,american-independent-institute,https://mediabiasfactcheck.com/american-independent-institute/,left
The American Prospect (prospect.org),The American Prospect,the-american-prospect,https://mediabiasfactcheck.com/the-american-prospect/,left
The Austin Chronicle (www.austinchronicle.com),The Austin Chronicle,the-austin-chronicle,https://mediabiasfactcheck.com/the-austin-chronicle/,left
"The Baffler (thebaffler.com)
",The Baffler,the-baffler,https://mediabiasfactcheck.com/the-baffler/,left
The Burning Spear (www.theburningspear.com),The Burning Spear,the-burning-spear,https://mediabiasfactcheck.com/the-burning-spear/,left
The Canary (UK) (www.thecanary.co),The Canary,the-canary-uk,https://mediabiasfactcheck.com/the-canary-uk/,left
The Climate Reality Project (www.climaterealityproject.org),The Climate Reality Project,the-climate-reality-project,https://mediabiasfactcheck.com/the-climate-reality-project/,left
The Cut (thecut.com),The Cut,the-cut,https://mediabiasfactcheck.com/the-cut/,left
The Daily 49er (www.daily49er.com),The Daily 49er,daily-49er,https://mediabiasfactcheck.com/daily-49er/,left
The Daily Banter (thedailybanter.com),The Daily Banter,the-daily-banter,https://mediabiasfactcheck.com/the-daily-banter/,left
The Daily Buzz (the-daily.buzz),The Daily Buzz,the-daily-buzz,https://mediabiasfactcheck.com/the-daily-buzz/,left
The Daily Vox (www.thedailyvox.co.za),The Daily Vox,the-daily-vox,https://mediabiasfactcheck.com/the-daily-vox/,left
The Democratic Hub (www.democratichub.com),The Democratic Hub,the-democratic-hub,https://mediabiasfactcheck.com/the-democratic-hub/,left
The Dodo (https://www.thedodo.com),The Dodo,dodo-bias-rating,https://mediabiasfactcheck.com/dodo-bias-rating/,left
The Dworkin Report (dworkinreport.com),The Dworkin Report,the-dworkin-report,https://mediabiasfactcheck.com/the-dworkin-report/,left
The Florida Squeeze (thefloridasqueeze.com),The Florida Squeeze,the-florida-squeeze,https://mediabiasfactcheck.com/the-florida-squeeze/,left
The Gaily Grind (thegailygrind.com),The Gaily Grind,the-gaily-grind-bias,https://mediabiasfactcheck.com/the-gaily-grind-bias/,left
The Gay Center (gaycenter.org),The Gay Center,the-gay-center-bias,https://mediabiasfactcheck.com/the-gay-center-bias/,left
The Ghion Journal (ghionjournal.com),The Ghion Journal,the-ghion-journal,https://mediabiasfactcheck.com/the-ghion-journal/,left
The Good Men Project (goodmenproject.com),The Good Men Project,the-good-men-project,https://mediabiasfactcheck.com/the-good-men-project/,left
The Gravel Institute (gravelinstitute.org),The Gravel Institute,gravel-institute-bias,https://mediabiasfactcheck.com/gravel-institute-bias/,left
The Indypendent (indypendent.org),The Indypendent,the-indypendent,https://mediabiasfactcheck.com/the-indypendent/,left
The Intellectualist (theintellectualist.co),The Intellectualist,the-intellectualist,https://mediabiasfactcheck.com/the-intellectualist/,left
"The Lever (levernews.com)
",The Lever,the-daily-poster,https://mediabiasfactcheck.com/the-daily-poster/,left
The Lily (www.thelily.com),The Lily,the-lily,https://mediabiasfactcheck.com/the-lily/,left
The London Economic (www.thelondoneconomic.com),The London Economic,the-london-economic,https://mediabiasfactcheck.com/the-london-economic/,left
The Maple (readthemaple.com),The Maple,the-maple-bias,https://mediabiasfactcheck.com/the-maple-bias/,left
The Mary Sue (www.themarysue.com),The Mary Sue,the-mary-sue,https://mediabiasfactcheck.com/the-mary-sue/,left
The Militant (www.themilitant.com),The Militant,the-militant,https://mediabiasfactcheck.com/the-militant/,left
The Monthly (Australia) (www.themonthly.com.au),The Monthly,the-monthly-australia,https://mediabiasfactcheck.com/the-monthly-australia/,left
The Morning Star (www.morningstaronline.co.uk),The Morning Star,the-morning-star,https://mediabiasfactcheck.com/the-morning-star/,left
The Narwhal (thenarwhal.ca),The Narwhal,the-narwhal-bias,https://mediabiasfactcheck.com/the-narwhal-bias/,left
The Nation (https://www.thenation.com/),The Nation,the-nation,https://mediabiasfactcheck.com/the-nation/,left
The National Memo (www.nationalmemo.com),The National Memo,the-national-memo,https://mediabiasfactcheck.com/the-national-memo/,left
The New Civil Rights Movement (www.thenewcivilrightsmovement.com),The New Civil Rights Movement,the-new-civil-rights-movement,https://mediabiasfactcheck.com/the-new-civil-rights-movement/,left
The Palestine Chronicle (www.palestinechronicle.com),The Palestine Chronicle,the-palestine-chronicle,https://mediabiasfactcheck.com/the-palestine-chronicle/,left
"The Phnom Penh Post (www.phnompenhpost.com)
",The Phnom Penh Post,the-phnom-penh-post,https://mediabiasfactcheck.com/the-phnom-penh-post/,left
The Progressive (www.progressive.org),The Progressive,the-progressive,https://mediabiasfactcheck.com/the-progressive/,left
The Root (www.theroot.com),The Root,the-root,https://mediabiasfactcheck.com/the-root/,left
The Source Newspaper (La Source) (thelasource.com),The Source Newspaper,source-newspaper-la-source,https://mediabiasfactcheck.com/source-newspaper-la-source/,left
The Stranger (www.thestranger.com),The Stranger,the-stranger,https://mediabiasfactcheck.com/the-stranger/,left
The Texas Observer (www.texasobserver.org),The Texas Observer,the-texas-observer,https://mediabiasfactcheck.com/the-texas-observer/,left
The Village Voice (www.villagevoice.com),The Village Voice,the-village-voice,https://mediabiasfactcheck.com/the-village-voice/,left
The Voice UK (voice-online.co.uk),The Voice UK,the-voice-uk,https://mediabiasfactcheck.com/the-voice-uk/,left
The Walrus (thewalrus.ca),The Walrus,the-walrus,https://mediabiasfactcheck.com/the-walrus/,left
The Washington Spectator (washingtonspectator.org),The Washington Spectator,the-washington-spectator,https://mediabiasfactcheck.com/the-washington-spectator/,left
The Week (theweek.com),The Week,the-week,https://mediabiasfactcheck.com/the-week/,left
The World Can’t Wait (worldcantwait.net),The World Can’t Wait,world-cant-wait,https://mediabiasfactcheck.com/world-cant-wait/,left
TheGrio (thegrio.com),TheGrio,thegrio,https://mediabiasfactcheck.com/thegrio/,left
The Zero Hour (www.thisisthezerohour.com),The Zero Hour,the-zero-hour,https://mediabiasfactcheck.com/the-zero-hour/,left
Them.us,Them.us,them-us,https://mediabiasfactcheck.com/them-us/,left
This Magazine (this.org),This Magazine,this-magazine,https://mediabiasfactcheck.com/this-magazine/,left
Towleroad (www.towleroad.com),Towleroad,towleroad,https://mediabiasfactcheck.com/towleroad/,left
TreeHugger (www.treehugger.com),TreeHugger,treehugger,https://mediabiasfactcheck.com/treehugger/,left
TruthDig (www.truthdig.com),TruthDig,truthdig,https://mediabiasfactcheck.com/truthdig/,left
Truth Initiative (thetruth.com),Truth Initiative,thetruth-com-bias,https://mediabiasfactcheck.com/thetruth-com-bias/,left
TruthOut (truthout.org),TruthOut,truth-out,https://mediabiasfactcheck.com/truth-out/,left
Truth Theory (truththeory.com),Truth Theory,truth-theory,https://mediabiasfactcheck.com/truth-theory/,left
Unicorn Riot (www.unicornriot.ninja),Unicorn Riot,unicorn-riot,https://mediabiasfactcheck.com/unicorn-riot/,left
Uproxx (uproxx.com),Uproxx,uproxx,https://mediabiasfactcheck.com/uproxx/,left
Upworthy (www.upworthy.com),Upworthy,upworthy,https://mediabiasfactcheck.com/upworthy/,left
Vanity Fair (www.vanityfair.com),Vanity Fair,vanity-fair,https://mediabiasfactcheck.com/vanity-fair/,left
Venezuela Analysis (venezuelaanalysis.com),Venezuela Analysis,venezuela-analysis-bias,https://mediabiasfactcheck.com/venezuela-analysis-bias/,left
Vox (www.vox.com),Vox,vox,https://mediabiasfactcheck.com/vox/,left
Wall Street on Parade (wallstreetonparade.com),Wall Street on Parade,wall-street-on-parade,https://mediabiasfactcheck.com/wall-street-on-parade/,left
Washington Babylon (washingtonbabylon.com),Washington Babylon,washington-babylon,https://mediabiasfactcheck.com/washington-babylon/,left
Washington Press (washingtonpress.com),Washington Press,washington-press,https://mediabiasfactcheck.com/washington-press/,left
Washingtonian (washingtonian.com),Washingtonian,washingtonian-bias-credibility-rating,https://mediabiasfactcheck.com/washingtonian-bias-credibility-rating/,left
Wear Your Voice (wearyourvoicemag.com),Wear Your Voice,wear-your-voice,https://mediabiasfactcheck.com/wear-your-voice/,left
We Hunted the Mammoth (wehuntedthemammoth.com),We Hunted the Mammoth,we-hunted-the-mammoth,https://mediabiasfactcheck.com/we-hunted-the-mammoth/,left
Who.What.Why (whowhatwhy.org),Who.What.Why,who-what-why,https://mediabiasfactcheck.com/who-what-why/,left
Wisconsin Examiner (wisconsinexaminer.com),Wisconsin Examiner,wisconsin-examiner-bias,https://mediabiasfactcheck.com/wisconsin-examiner-bias/,left
Wonkette (wonkette.com),Wonkette,wonkette,https://mediabiasfactcheck.com/wonkette/,left
Workers World (www.workers.org),Workers World,workers-world,https://mediabiasfactcheck.com/workers-world/,left
World Socialist Web Site (wsws.org),World Socialist Web Site,world-socialist-web-site,https://mediabiasfactcheck.com/world-socialist-web-site/,left
Xtra Magazine (xtramagazine.com),Xtra Magazine,xtra-magazine-bias-and-credibility,https://mediabiasfactcheck.com/xtra-magazine-bias-and-credibility/,left
Yes Magazine (www.yesmagazine.org),Yes Magazine,yes-magazine,https://mediabiasfactcheck.com/yes-magazine/,left
Young Turks (tytnetwork.com),Young Turks,the-young-turks,https://mediabiasfactcheck.com/the-young-turks/,left
1News – New Zealand (1news.co.nz),1News – New Zealand,1news-new-zealand,https://mediabiasfactcheck.com/1news-new-zealand/,leftcenter
100 Mile Free Press (100milefreepress.net),100 Mile Free Press,100-mile-free-press-bias,https://mediabiasfactcheck.com/100-mile-free-press-bias/,leftcenter
604 Now (604now.com),604 Now,604-now,https://mediabiasfactcheck.com/604-now/,leftcenter
972 Magazine (972mag.com),972 Magazine,972-magazine,https://mediabiasfactcheck.com/972-magazine/,leftcenter
"1600 Daily (www.whitehouse.gov)
",1600 Daily,1600-daily,https://mediabiasfactcheck.com/1600-daily/,leftcenter
ABC News (abcnews.go.com),ABC News,abc-news,https://mediabiasfactcheck.com/abc-news/,leftcenter
ABC News Australia (www.abc.net.au),ABC News Australia,abc-news-australia,https://mediabiasfactcheck.com/abc-news-australia/,leftcenter
ABC11 Eyewitness News (abc11.com),ABC11 Eyewitness News,abc11-eyewitness-news,https://mediabiasfactcheck.com/abc11-eyewitness-news/,leftcenter
Abbotsford News (abbynews.com),Abbotsford News,abbotsford-news-bias,https://mediabiasfactcheck.com/abbotsford-news-bias/,leftcenter
Above the Law (abovethelaw.com),Above the Law,above-the-law,https://mediabiasfactcheck.com/above-the-law/,leftcenter
Acadiana Advocate (theadvocate.com/acadiana/),Acadiana Advocate,acadiana-advocate-bias,https://mediabiasfactcheck.com/acadiana-advocate-bias/,leftcenter
AceShowbiz (aceshowbiz.com),AceShowbiz,aceshowbiz-asb,https://mediabiasfactcheck.com/aceshowbiz-asb/,leftcenter
ACLU (www.aclu.org),ACLU,american-civil-liberties-union-aclu,https://mediabiasfactcheck.com/american-civil-liberties-union-aclu/,leftcenter
Ada Derana (adaderana.lk),Ada Derana,ada-derana-bias,https://mediabiasfactcheck.com/ada-derana-bias/,leftcenter
Aeon (aeon.co),Aeon,aeon,https://mediabiasfactcheck.com/aeon/,leftcenter
Affinity Magazine (affinitymagazine.us),Affinity Magazine,affinity-magazine,https://mediabiasfactcheck.com/affinity-magazine/,leftcenter
African Arguments (africanarguments.org),African Arguments,african-arguments,https://mediabiasfactcheck.com/african-arguments/,leftcenter
"Africa News (www.africanews.com)
",Africa News,africa-news,https://mediabiasfactcheck.com/africa-news/,leftcenter
Agassiz-Harrison Observer (agassizharrisonobserver.com),Agassiz-Harrison Observer,agassiz-harrison-observer-bias,https://mediabiasfactcheck.com/agassiz-harrison-observer-bias/,leftcenter
Ahval News (ahvalnews.com),Ahval News,ahval-news,https://mediabiasfactcheck.com/ahval-news/,leftcenter
Airdrie City View (airdrietoday.com),Airdrie City View,airdrie-city-view-bias,https://mediabiasfactcheck.com/airdrie-city-view-bias/,leftcenter
Aitkin Independent Age (messagemedia.co/aitkin/),Aitkin Independent Age,aitkin-independent-age-bias,https://mediabiasfactcheck.com/aitkin-independent-age-bias/,leftcenter
Ajax News Advertiser (durhamregion.com/ajax-on/),Ajax News Advertiser,ajax-news-advertiser-bias,https://mediabiasfactcheck.com/ajax-news-advertiser-bias/,leftcenter
Akron Beacon Journal (beaconjournal.com),Akron Beacon Journal,akron-beacon-journal,https://mediabiasfactcheck.com/akron-beacon-journal/,leftcenter
Al Jazeera (www.aljazeera.com),Al Jazeera,al-jazeera,https://mediabiasfactcheck.com/al-jazeera/,leftcenter
Al Monitor (www.al-monitor.com),Al Monitor,al-monitor,https://mediabiasfactcheck.com/al-monitor/,leftcenter
Al-Sura (al-sura.com),Al-Sura,al-sura,https://mediabiasfactcheck.com/al-sura/,leftcenter
Alamogordo Daily News (alamogordonews.com),Alamogordo Daily News,alamogordo-daily-news-bias,https://mediabiasfactcheck.com/alamogordo-daily-news-bias/,leftcenter
Alan Guttmacher Institute (www.guttmacher.org),Alan Guttmacher Institute,alan-guttmacher-institute,https://mediabiasfactcheck.com/alan-guttmacher-institute/,leftcenter
Alaska Highway News (alaskahighwaynews.ca),Alaska Highway News,alaska-highway-news-bias,https://mediabiasfactcheck.com/alaska-highway-news-bias/,leftcenter
Albany Times-Union (www.timesunion.com),Albany Times-Union,albany-times-union,https://mediabiasfactcheck.com/albany-times-union/,leftcenter
Alberta Views (https://albertaviews.ca),Alberta Views,alberta-views-bias,https://mediabiasfactcheck.com/alberta-views-bias/,leftcenter
Aldergrove Star (aldergrovestar.com),Aldergrove Star,aldergrove-star-bias,https://mediabiasfactcheck.com/aldergrove-star-bias/,leftcenter
AllGov (www.allgov.com),AllGov,allgov,https://mediabiasfactcheck.com/allgov/,leftcenter
Alliston Herald (simcoe.com/alliston-on/),Alliston Herald,alliston-herald-bias,https://mediabiasfactcheck.com/alliston-herald-bias/,leftcenter
All That’s Interesting (allthatsinteresting.com),All That’s Interesting,all-thats-interesting-bias,https://mediabiasfactcheck.com/all-thats-interesting-bias/,leftcenter
Almaguin News (northbaynipissing.com/almaguinhighlands-on),Almaguin News,almaguin-news-bias,https://mediabiasfactcheck.com/almaguin-news-bias/,leftcenter
AM New York (www.amny.com),AM New York,am-new-york,https://mediabiasfactcheck.com/am-new-york/,leftcenter
America Magazine (www.americamagazine.org),America Magazine,america-magazine,https://mediabiasfactcheck.com/america-magazine/,leftcenter
American Immigration Council (www.americanimmigrationcouncil.org),American Immigration Council,american-immigration-council,https://mediabiasfactcheck.com/american-immigration-council/,leftcenter
American Public Media (americanpublicmedia.org),American Public Media,american-public-media,https://mediabiasfactcheck.com/american-public-media/,leftcenter
American Purpose (americanpurpose.com),American Purpose,american-purpose,https://mediabiasfactcheck.com/american-purpose/,leftcenter
America’s Health Rankings (americashealthrankings.org),America’s Health Rankings,americas-health-rankings,https://mediabiasfactcheck.com/americas-health-rankings/,leftcenter
Ames Tribune (amestrib.com),Ames Tribune,ames-tribune-bias,https://mediabiasfactcheck.com/ames-tribune-bias/,leftcenter
Amnesty International (www.amnesty.org),Amnesty International,amnesty-international,https://mediabiasfactcheck.com/amnesty-international/,leftcenter
Ancaster News (thespec.com/local-ancaster),Ancaster News,ancaster-news-bias,https://mediabiasfactcheck.com/ancaster-news-bias/,leftcenter
Anderson Herald Bulletin (heraldbulletin.com),Anderson Herald Bulletin,anderson-herald-bulletin-bias,https://mediabiasfactcheck.com/anderson-herald-bulletin-bias/,leftcenter
Andover Townsman (andovertownsman.com),Andover Townsman,andover-townsman-bias,https://mediabiasfactcheck.com/andover-townsman-bias/,leftcenter
Anniston Star (www.annistonstar.com),Anniston Star,anniston-star,https://mediabiasfactcheck.com/anniston-star/,leftcenter
Anoka County Union Herald (hometownsource.com/abc_newspapers/),Anoka County Union Herald,anoka-county-union-herald-bias,https://mediabiasfactcheck.com/anoka-county-union-herald-bias/,leftcenter
Anthropocene Magazine (www.anthropocenemagazine.org),Anthropocene Magazine,conservation-magazine,https://mediabiasfactcheck.com/conservation-magazine/,leftcenter
Anti Defamation League (www.adl.org),Anti Defamation League,anti-defamation-league,https://mediabiasfactcheck.com/anti-defamation-league/,leftcenter
AOL (www.aol.com),AOL,aol,https://mediabiasfactcheck.com/aol/,leftcenter
APM Reports (www.apmreports.org),APM Reports,apm-reports,https://mediabiasfactcheck.com/apm-reports/,leftcenter
Apple News,Apple News,apple-news-bias,https://mediabiasfactcheck.com/apple-news-bias/,leftcenter
"APTN National News
",APTN National News,aptn-news,https://mediabiasfactcheck.com/aptn-news/,leftcenter
Areo Magazine,Areo Magazine,areo-magazine,https://mediabiasfactcheck.com/areo-magazine/,leftcenter
"Arizona Capitol Times (azcapitoltimes.com)
",Arizona Capitol Times,arizona-capitol-times,https://mediabiasfactcheck.com/arizona-capitol-times/,leftcenter
Arizona Daily Star (tucson.com),Arizona Daily Star,arizona-daily-star,https://mediabiasfactcheck.com/arizona-daily-star/,leftcenter
Arizona Daily Sun (azdailysun.com),Arizona Daily Sun,arizona-daily-sun,https://mediabiasfactcheck.com/arizona-daily-sun/,leftcenter
Arizona Republic (www.azcentral.com),Arizona Republic,arizona-republic,https://mediabiasfactcheck.com/arizona-republic/,leftcenter
Arkansas Times (www.arktimes.com),Arkansas Times,arkansas-times,https://mediabiasfactcheck.com/arkansas-times/,leftcenter
Arms Control Association (https://www.armscontrol.org),Arms Control Association,arms-control-association,https://mediabiasfactcheck.com/arms-control-association/,leftcenter
Arnprior Chronicle-Guide (insideottawavalley.com/arnprior-on/),Arnprior Chronicle-Guide,arnprior-chronicle-guide-bias,https://mediabiasfactcheck.com/arnprior-chronicle-guide-bias/,leftcenter
ARTE (arte.tv),ARTE,arte,https://mediabiasfactcheck.com/arte/,leftcenter
Ashcroft-Cache Creek Journal (ashcroftcachecreekjournal.com),Ashcroft-Cache Creek Journal,ashcroft-cache-creek-journal-bias,https://mediabiasfactcheck.com/ashcroft-cache-creek-journal-bias/,leftcenter
Asheville Citizen-Times (www.citizen-times.com),Asheville Citizen-Times,asheville-citizen-times,https://mediabiasfactcheck.com/asheville-citizen-times/,leftcenter
Asia Sentinel,Asia Sentinel,asia-sentinel,https://mediabiasfactcheck.com/asia-sentinel/,leftcenter
Aspenia Online (aspeniaonline.it),Aspenia Online,aspenia-online,https://mediabiasfactcheck.com/aspenia-online/,leftcenter
Aspen Institute (aspeninstitute.org),Aspen Institute,aspen-institute,https://mediabiasfactcheck.com/aspen-institute/,leftcenter
Assiniboia Times (saktoday.ca/south/assiniboia-times/),Assiniboia Times,assiniboia-times-bias,https://mediabiasfactcheck.com/assiniboia-times-bias/,leftcenter
"Associated Press (apnews.com)
",Associated Press,associated-press,https://mediabiasfactcheck.com/associated-press/,leftcenter
Atavist Magazine (magazine.atavist.com),Atavist Magazine,atavist-magazine,https://mediabiasfactcheck.com/atavist-magazine/,leftcenter
Athabasca Advocate (townandcountrytoday.com/athabasca-news),Athabasca Advocate,athabasca-advocate-bias,https://mediabiasfactcheck.com/athabasca-advocate-bias/,leftcenter
Athens Banner-Herald (onlineathens.com),Athens Banner-Herald,athens-banner-herald-bias,https://mediabiasfactcheck.com/athens-banner-herald-bias/,leftcenter
Athens Daily Review (athensreview.com),Athens Daily Review,athens-daily-review-bias,https://mediabiasfactcheck.com/athens-daily-review-bias/,leftcenter
Athens News Courier (enewscourier.com),Athens News Courier,athens-news-courier-bias,https://mediabiasfactcheck.com/athens-news-courier-bias/,leftcenter
Atlanta Black Star (atlantablackstar.com),Atlanta Black Star,atlanta-black-star,https://mediabiasfactcheck.com/atlanta-black-star/,leftcenter
Atlanta Journal-Constitution (www.ajc.com),Atlanta Journal-Constitution,atlanta-journal-constitution,https://mediabiasfactcheck.com/atlanta-journal-constitution/,leftcenter
Atlantic (www.theatlantic.com),Atlantic,the-atlantic,https://mediabiasfactcheck.com/the-atlantic/,leftcenter
Atlantic Media (www.atlanticmedia.com),Atlantic Media,atlantic-media,https://mediabiasfactcheck.com/atlantic-media/,leftcenter
ATTN: (www.attn.com),ATTN:,attn,https://mediabiasfactcheck.com/attn/,leftcenter
Aurora Banner (yorkregion.com/aurora-on/),Aurora Banner,aurora-banner-bias,https://mediabiasfactcheck.com/aurora-banner-bias/,leftcenter
Austin American-Statesman (www.statesman.com),Austin American-Statesman,austin-american-statesman,https://mediabiasfactcheck.com/austin-american-statesman/,leftcenter
Austin Daily Herald (austindailyherald.com),Austin Daily Herald,austin-daily-herald-minnesota,https://mediabiasfactcheck.com/austin-daily-herald-minnesota/,leftcenter
AV Club (avclub.com),AV Club,av-club,https://mediabiasfactcheck.com/av-club/,leftcenter
Axios (www.axios.com),Axios,axios,https://mediabiasfactcheck.com/axios/,leftcenter
BackChannel (backchannel.com),BackChannel,backchannel,https://mediabiasfactcheck.com/backchannel/,leftcenter
Balkan Insight (balkaninsight.com),Balkan Insight,balkan-insight,https://mediabiasfactcheck.com/balkan-insight/,leftcenter
Baltimore Sun (www.baltimoresun.com),Baltimore Sun,baltimore-sun,https://mediabiasfactcheck.com/baltimore-sun/,leftcenter
Bangor Daily News (bangordailynews.com),Bangor Daily News,bangor-daily-news,https://mediabiasfactcheck.com/bangor-daily-news/,leftcenter
